family,comparison,model_id,benchmark_id,metric,family_size,p_bonferroni,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,observed_family_size,target,year
estimator,nn_versus_regularized,nn3_core_raw_fit504_val126,lasso_core_raw_fit504_val126,rank_ic,84,1.0,-0.0010977205242685083,0.0013401293841850794,-0.8191153311185863,0.4127206156689758,-0.0037243258518951054,0.0015288848033580887,251,251,0,21,56,raw,2018
estimator,nn_versus_regularized,nn3_core_raw_fit504_val126,lasso_core_raw_fit504_val126,rank_ic,84,1.0,-0.0010977205242685083,0.0011230680085723235,-0.9774301430453551,0.32835624614104186,-0.003298893373259383,0.0011034523247223662,251,251,0,63,56,raw,2018
estimator,nn_versus_regularized,nn3_core_raw_fit504_val126,enet_core_raw_fit504_val126,rank_ic,84,1.0,-0.0010976814868975298,0.0013023267565310111,-0.8428618097515005,0.3993057345021165,-0.003650195025801175,0.0014548320520061156,251,251,0,5,56,raw,2018
estimator,nn_versus_regularized,nn3_core_raw_fit504_val126,enet_core_raw_fit504_val126,rank_ic,84,1.0,-0.0010976814868975298,0.0013401352718582376,-0.8190826030386318,0.4127392868369043,-0.00372429835415147,0.0015289353803564104,251,251,0,21,56,raw,2018
estimator,nn_versus_regularized,nn3_core_raw_fit504_val126,enet_core_raw_fit504_val126,rank_ic,84,1.0,-0.0010976814868975298,0.0011230739585864219,-0.9773902052533986,0.3283760102253267,-0.003298865997701745,0.0011035030239066853,251,251,0,63,56,raw,2018
feature,versus_core,nn3_all_raw_fit504_val126,nn3_core_raw_fit504_val126,rank_ic,60,1.0,0.003416948728422884,0.001968762717943377,1.7355817932149395,0.08263780752535874,-0.0004417552928513233,0.007275652749697091,251,251,0,5,40,raw,2018
feature,versus_core,nn3_all_raw_fit504_val126,nn3_core_raw_fit504_val126,rank_ic,60,1.0,0.003416948728422884,0.002268993751435193,1.5059313082116608,0.13208480842908127,-0.0010301973055365224,0.007864094762382291,251,251,0,21,40,raw,2018
feature,versus_core,nn3_all_raw_fit504_val126,nn3_core_raw_fit504_val126,rank_ic,60,1.0,0.003416948728422884,0.0023184092641291075,1.473833279262035,0.1405264855949319,-0.001127049930694176,0.007960947387539944,251,251,0,63,40,raw,2018
estimator,versus_ols,nn3_all_raw_fit504_val126,ols_all_raw_fit504_val126,rank_ic,84,1.0,0.000361228775042254,0.0014451211502308314,0.24996435418895807,0.8026149149542295,-0.0024711566327072724,0.00319361418279178,251,251,0,5,56,raw,2018
estimator,versus_ols,nn3_all_raw_fit504_val126,ols_all_raw_fit504_val126,rank_ic,84,1.0,0.000361228775042254,0.0013364400023407393,0.27029180091105576,0.7869357726201975,-0.0022581454970442205,0.002980603047128729,251,251,0,21,56,raw,2018
estimator,versus_ols,nn3_all_raw_fit504_val126,ols_all_raw_fit504_val126,rank_ic,84,1.0,0.000361228775042254,0.0014277787618496255,0.253000524096813,0.8002678081998469,-0.002437166176074203,0.0031596237261587107,251,251,0,63,56,raw,2018
estimator,nn_versus_regularized,nn3_all_raw_fit504_val126,ridge_all_raw_fit504_val126,rank_ic,84,1.0,0.0004812548799513806,0.0014469685890596262,0.33259525022871744,0.7394398292158111,-0.0023547514413662244,0.003317261201268986,251,251,0,5,56,raw,2018
estimator,nn_versus_regularized,nn3_all_raw_fit504_val126,ridge_all_raw_fit504_val126,rank_ic,84,1.0,0.0004812548799513806,0.001292976103466898,0.3722070954451336,0.7097386636229481,-0.002052931715714674,0.003015441475617435,251,251,0,21,56,raw,2018
estimator,nn_versus_regularized,nn3_all_raw_fit504_val126,ridge_all_raw_fit504_val126,rank_ic,84,1.0,0.0004812548799513806,0.0012673939252514207,0.3797200462799371,0.704153238021598,-0.0020027915677662536,0.0029653013276690144,251,251,0,63,56,raw,2018
estimator,nn_versus_regularized,nn3_all_raw_fit504_val126,lasso_all_raw_fit504_val126,rank_ic,84,1.0,0.0006320925177971878,0.001439929423062262,0.43897465228047944,0.6606799030873982,-0.0021901172916843847,0.0034543023272787603,251,251,0,5,56,raw,2018
estimator,nn_versus_regularized,nn3_all_raw_fit504_val126,lasso_all_raw_fit504_val126,rank_ic,84,1.0,0.0006320925177971878,0.0012659037229708887,0.49932116189196457,0.617553149264662,-0.0018490331871209242,0.0031132182227153,251,251,0,21,56,raw,2018
estimator,nn_versus_regularized,nn3_all_raw_fit504_val126,lasso_all_raw_fit504_val126,rank_ic,84,1.0,0.0006320925177971878,0.0012173422100245019,0.5192397935371562,0.6035935323048884,-0.00175385437071123,0.0030180394063056056,251,251,0,63,56,raw,2018
estimator,nn_versus_regularized,nn3_all_raw_fit504_val126,enet_all_raw_fit504_val126,rank_ic,84,1.0,0.0006281268933987737,0.0014388626052164101,0.43654403910531897,0.6624420543782613,-0.002191991991526864,0.003448245778324412,251,251,0,5,56,raw,2018
estimator,nn_versus_regularized,nn3_all_raw_fit504_val126,enet_all_raw_fit504_val126,rank_ic,84,1.0,0.0006281268933987737,0.0012676556407546888,0.4955027794652681,0.62024526052334,-0.0018564325072794616,0.003112686294077009,251,251,0,21,56,raw,2018
estimator,nn_versus_regularized,nn3_all_raw_fit504_val126,enet_all_raw_fit504_val126,rank_ic,84,1.0,0.0006281268933987737,0.0012184143944953764,0.5155281292116721,0.6061840183661056,-0.0017599214380573413,0.0030161752248548885,251,251,0,63,56,raw,2018
feature,versus_core,nn3_textcore_raw_fit504_val126,nn3_core_raw_fit504_val126,rank_ic,60,0.0012621632193329253,0.011534829589065343,0.0027117802452733975,4.253600419565863,2.1036053655548754e-05,0.00621983797434229,0.016849821203788397,251,251,0,5,40,raw,2018
feature,versus_core,nn3_textcore_raw_fit504_val126,nn3_core_raw_fit504_val126,rank_ic,60,0.0007386346364282369,0.011534829589065343,0.0026383333310683204,4.372013745660649,1.2310577273803948e-05,0.0063637912809598445,0.016705867897170844,251,251,0,21,40,raw,2018
feature,versus_core,nn3_textcore_raw_fit504_val126,nn3_core_raw_fit504_val126,rank_ic,60,1.4785287082191487e-08,0.011534829589065343,0.001822475752449006,6.329208810358697,2.464214513698581e-10,0.007962842751567757,0.01510681642656293,251,251,0,63,40,raw,2018
estimator,versus_ols,nn3_textcore_raw_fit504_val126,ols_textcore_raw_fit504_val126,rank_ic,84,1.0,0.00144973728667185,0.0018258020475058066,0.7940276376906842,0.4271793419575992,-0.00212876896933902,0.00502824354268272,251,251,0,5,56,raw,2018
estimator,versus_ols,nn3_textcore_raw_fit504_val126,ols_textcore_raw_fit504_val126,rank_ic,84,1.0,0.00144973728667185,0.001809780969985855,0.8010567636166387,0.4230987850320306,-0.0020973682344063906,0.00499684280775009,251,251,0,21,56,raw,2018
estimator,versus_ols,nn3_textcore_raw_fit504_val126,ols_textcore_raw_fit504_val126,rank_ic,84,1.0,0.00144973728667185,0.0014549799391983351,0.9963967527075503,0.3190574101726017,-0.0014019709923851645,0.004301445565728865,251,251,0,63,56,raw,2018
estimator,nn_versus_regularized,nn3_textcore_raw_fit504_val126,ridge_textcore_raw_fit504_val126,rank_ic,84,1.0,0.0006052257899747143,0.0020929501107177515,0.2891735387649348,0.7724485802342056,-0.003496881048471197,0.004707332628420625,251,251,0,5,56,raw,2018
estimator,nn_versus_regularized,nn3_textcore_raw_fit504_val126,ridge_textcore_raw_fit504_val126,rank_ic,84,1.0,0.0006052257899747143,0.0019315647145256216,0.3133344616534649,0.7540265707560141,-0.0031805714843038953,0.004391023064253324,251,251,0,21,56,raw,2018
estimator,nn_versus_regularized,nn3_textcore_raw_fit504_val126,ridge_textcore_raw_fit504_val126,rank_ic,84,1.0,0.0006052257899747143,0.0016533033770385556,0.3660706186052871,0.7143123810570109,-0.0026351892845393006,0.003845640864488729,251,251,0,63,56,raw,2018
estimator,nn_versus_regularized,nn3_textcore_raw_fit504_val126,lasso_textcore_raw_fit504_val126,rank_ic,84,1.0,0.0012892830067122135,0.001930806099409798,0.6677433881663813,0.5042974089933866,-0.0024950274092612537,0.005073593422685681,251,251,0,5,56,raw,2018
estimator,nn_versus_regularized,nn3_textcore_raw_fit504_val126,lasso_textcore_raw_fit504_val126,rank_ic,84,1.0,0.0012892830067122135,0.00187203221710638,0.6887077022130911,0.49100722822588894,-0.0023798327167149583,0.004958398730139386,251,251,0,21,56,raw,2018
estimator,nn_versus_regularized,nn3_textcore_raw_fit504_val126,lasso_textcore_raw_fit504_val126,rank_ic,84,1.0,0.0012892830067122135,0.0015380593081868784,0.8382531153704783,0.4018885615811153,-0.0017252578434206595,0.004303823856845086,251,251,0,63,56,raw,2018
estimator,nn_versus_regularized,nn3_textcore_raw_fit504_val126,enet_textcore_raw_fit504_val126,rank_ic,84,1.0,0.0012827281981878384,0.0019316286929799292,0.6640656161557478,0.506648315655987,-0.0025031944715570003,0.005068650867932677,251,251,0,5,56,raw,2018
estimator,nn_versus_regularized,nn3_textcore_raw_fit504_val126,enet_textcore_raw_fit504_val126,rank_ic,84,1.0,0.0012827281981878384,0.0018713081778499725,0.6854713795253227,0.4930465149684301,-0.0023849684343733818,0.004950424830749058,251,251,0,21,56,raw,2018
estimator,nn_versus_regularized,nn3_textcore_raw_fit504_val126,enet_textcore_raw_fit504_val126,rank_ic,84,1.0,0.0012827281981878384,0.001538340066324791,0.8338391661684869,0.4043716214745161,-0.00173236292778371,0.004297819324159386,251,251,0,63,56,raw,2018
feature,versus_core,nn3_textall_raw_fit504_val126,nn3_core_raw_fit504_val126,rank_ic,60,4.091040618359224e-06,0.012769701036548606,0.0023665598560343192,5.395891848662974,6.818401030598707e-08,0.008131328951463044,0.017408073121634168,251,251,0,5,40,raw,2018
feature,versus_core,nn3_textall_raw_fit504_val126,nn3_core_raw_fit504_val126,rank_ic,60,2.4782425173319846e-07,0.012769701036548606,0.0021721299377804276,5.878884506143871,4.130404195553308e-09,0.008512404588757738,0.017026997484339473,251,251,0,21,40,raw,2018
feature,versus_core,nn3_textall_raw_fit504_val126,nn3_core_raw_fit504_val126,rank_ic,60,6.773791185063349e-14,0.012769701036548606,0.0015938302722651604,8.011957897123033,1.128965197510558e-15,0.009645851105439224,0.015893550967657988,251,251,0,63,40,raw,2018
feature,text_given_all,nn3_textall_raw_fit504_val126,nn3_all_raw_fit504_val126,rank_ic,60,0.0021478380643902718,0.009352752308125723,0.0022629150336409025,4.133055006081105,3.57973010731712e-05,0.00491752034211531,0.013787984274136137,251,251,0,5,40,raw,2018
feature,text_given_all,nn3_textall_raw_fit504_val126,nn3_all_raw_fit504_val126,rank_ic,60,0.000427418133052212,0.009352752308125723,0.0020830366192000262,4.489960580586228,7.1236355508702e-06,0.005270075556015597,0.01343542906023585,251,251,0,21,40,raw,2018
feature,text_given_all,nn3_textall_raw_fit504_val126,nn3_all_raw_fit504_val126,rank_ic,60,1.9485316023552506e-07,0.009352752308125723,0.0015802388575759376,5.918568742495488,3.2475526705920844e-09,0.006255541060306166,0.01244996355594528,251,251,0,63,40,raw,2018
estimator,versus_ols,nn3_textall_raw_fit504_val126,ols_textall_raw_fit504_val126,rank_ic,84,1.0,0.0016689436567136047,0.001662440612083002,1.003911745528434,0.3154211546304585,-0.0015893800694058021,0.004927267382833012,251,251,0,5,56,raw,2018
estimator,versus_ols,nn3_textall_raw_fit504_val126,ols_textall_raw_fit504_val126,rank_ic,84,1.0,0.0016689436567136047,0.0014758101062842168,1.1308661253958059,0.2581114428508454,-0.0012235909996236897,0.004561478313050899,251,251,0,21,56,raw,2018
estimator,versus_ols,nn3_textall_raw_fit504_val126,ols_textall_raw_fit504_val126,rank_ic,84,1.0,0.0016689436567136047,0.0010925380210257362,1.5275840516256876,0.12661584396852577,-0.00047239151623750257,0.003810278829664712,251,251,0,63,56,raw,2018
estimator,nn_versus_regularized,nn3_textall_raw_fit504_val126,ridge_textall_raw_fit504_val126,rank_ic,84,1.0,0.001817810057081151,0.0016098230703781758,1.1291986619710421,0.25881403805744274,-0.0013373851823417623,0.004973005296504064,251,251,0,5,56,raw,2018
estimator,nn_versus_regularized,nn3_textall_raw_fit504_val126,ridge_textall_raw_fit504_val126,rank_ic,84,1.0,0.001817810057081151,0.0014215075263401761,1.278790314787357,0.20097090542237595,-0.0009682934982982163,0.004603913612460518,251,251,0,21,56,raw,2018
estimator,nn_versus_regularized,nn3_textall_raw_fit504_val126,ridge_textall_raw_fit504_val126,rank_ic,84,1.0,0.001817810057081151,0.00109830214018185,1.655109273282641,0.09790233416713745,-0.00033482258181853674,0.003970442695980838,251,251,0,63,56,raw,2018
estimator,nn_versus_regularized,nn3_textall_raw_fit504_val126,lasso_textall_raw_fit504_val126,rank_ic,84,1.0,0.0012849303842985766,0.0015643053178081517,0.8214063902173361,0.4114148248677211,-0.0017810516994298843,0.0043509124680270374,251,251,0,5,56,raw,2018
estimator,nn_versus_regularized,nn3_textall_raw_fit504_val126,lasso_textall_raw_fit504_val126,rank_ic,84,1.0,0.0012849303842985766,0.0014479807496797052,0.8873946594820439,0.3748664577593248,-0.001553059735380953,0.004122920503978106,251,251,0,21,56,raw,2018
estimator,nn_versus_regularized,nn3_textall_raw_fit504_val126,lasso_textall_raw_fit504_val126,rank_ic,84,1.0,0.0012849303842985766,0.0010734108048318107,1.1970537081559451,0.23128562153966048,-0.0008189161337879254,0.0033887769023850786,251,251,0,63,56,raw,2018
estimator,nn_versus_regularized,nn3_textall_raw_fit504_val126,enet_textall_raw_fit504_val126,rank_ic,84,1.0,0.0012641511937115297,0.0015433840498283763,0.8190775289223073,0.4127421816338145,-0.0017608259582656601,0.0042891283456887195,251,251,0,5,56,raw,2018
estimator,nn_versus_regularized,nn3_textall_raw_fit504_val126,enet_textall_raw_fit504_val126,rank_ic,84,1.0,0.0012641511937115297,0.001443354383396758,0.8758425569308242,0.3811156310596956,-0.0015647714146741327,0.004093073802097192,251,251,0,21,56,raw,2018
estimator,nn_versus_regularized,nn3_textall_raw_fit504_val126,enet_textall_raw_fit504_val126,rank_ic,84,1.0,0.0012641511937115297,0.0010779628198195781,1.1727224450311882,0.24090712758467214,-0.0008486171098080831,0.0033769194972311425,251,251,0,63,56,raw,2018
estimator,versus_ols,nn3_core_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,84,1.0,-0.0033607911797039567,0.0020834216575170484,-1.6131113774199861,0.10672031247592036,-0.007444222593048114,0.000722640233640201,251,251,0,5,56,raw,2018
estimator,versus_ols,nn3_core_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,84,1.0,-0.0033607911797039567,0.002213255666454271,-1.518483034130479,0.12889267330945836,-0.007698692574533522,0.000977110215125609,251,251,0,21,56,raw,2018
estimator,versus_ols,nn3_core_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,84,1.0,-0.0033607911797039567,0.0018375184460909823,-1.8289836419620635,0.06740205881938979,-0.0069622611549702874,0.0002406787955623736,251,251,0,63,56,raw,2018
estimator,nn_versus_regularized,nn3_core_raw_fit252_val126,ridge_core_raw_fit252_val126,rank_ic,84,1.0,-0.002892302404064557,0.002079405252721558,-1.3909277185286832,0.16424734646226702,-0.006967861808662219,0.0011832570005331062,251,251,0,5,56,raw,2018
estimator,nn_versus_regularized,nn3_core_raw_fit252_val126,ridge_core_raw_fit252_val126,rank_ic,84,1.0,-0.002892302404064557,0.0022216885398462587,-1.301848730004569,0.19296810182120372,-0.007246731927028604,0.001462127118899491,251,251,0,21,56,raw,2018
estimator,nn_versus_regularized,nn3_core_raw_fit252_val126,ridge_core_raw_fit252_val126,rank_ic,84,1.0,-0.002892302404064557,0.0018821112385416401,-1.5367329756267045,0.12435871244816857,-0.006581172646504246,0.0007965678383751321,251,251,0,63,56,raw,2018
estimator,nn_versus_regularized,nn3_core_raw_fit252_val126,lasso_core_raw_fit252_val126,rank_ic,84,1.0,-0.0038569545334682523,0.0021382125966723157,-1.8038218180319403,0.07125924436298525,-0.008047774214235859,0.00033386514729935503,251,251,0,5,56,raw,2018
estimator,nn_versus_regularized,nn3_core_raw_fit252_val126,lasso_core_raw_fit252_val126,rank_ic,84,1.0,-0.0038569545334682523,0.002277457695593805,-1.6935350943862968,0.09035366066941368,-0.008320689593145695,0.0006067805262091911,251,251,0,21,56,raw,2018
estimator,nn_versus_regularized,nn3_core_raw_fit252_val126,lasso_core_raw_fit252_val126,rank_ic,84,1.0,-0.0038569545334682523,0.002101629511232946,-1.8352209620455529,0.06647295643664637,-0.007976072684331342,0.00026216361739483853,251,251,0,63,56,raw,2018
estimator,nn_versus_regularized,nn3_core_raw_fit252_val126,enet_core_raw_fit252_val126,rank_ic,84,1.0,-0.003856966692877132,0.0021382123252370907,-1.8038277337352178,0.07125831668710668,-0.008047785841641474,0.0003338524558872103,251,251,0,5,56,raw,2018
estimator,nn_versus_regularized,nn3_core_raw_fit252_val126,enet_core_raw_fit252_val126,rank_ic,84,1.0,-0.003856966692877132,0.0022774575837061447,-1.6935405166144195,0.09035262951360058,-0.008320701533258791,0.000606768147504527,251,251,0,21,56,raw,2018
estimator,nn_versus_regularized,nn3_core_raw_fit252_val126,enet_core_raw_fit252_val126,rank_ic,84,1.0,-0.003856966692877132,0.002101626484645001,-1.8352293906919606,0.06647170809109713,-0.007976078911736854,0.00026214552598259047,251,251,0,63,56,raw,2018
history,versus_fit504,nn3_core_raw_fit252_val126,nn3_core_raw_fit504_val126,rank_ic,40,1.0,-0.0026634799929435766,0.0017592679631662671,-1.5139706109067894,0.13003329353289508,-0.006111581839904599,0.0007846218540174454,251,251,0,5,20,raw,2018
history,versus_fit504,nn3_core_raw_fit252_val126,nn3_core_raw_fit504_val126,rank_ic,40,1.0,-0.0026634799929435766,0.0019736857022423664,-1.3494955098055952,0.17717786161837268,-0.00653183288614026,0.0012048729002531065,251,251,0,21,20,raw,2018
history,versus_fit504,nn3_core_raw_fit252_val126,nn3_core_raw_fit504_val126,rank_ic,40,1.0,-0.0026634799929435766,0.0022414216088048468,-1.188299417869794,0.23471546699377188,-0.007056585620370903,0.0017296256344837492,251,251,0,63,20,raw,2018
feature,versus_core,nn3_all_raw_fit252_val126,nn3_core_raw_fit252_val126,rank_ic,60,1.0,-0.0006104392032961131,0.0024824329827701813,-0.24590359841856255,0.8057568582134125,-0.00547591844356001,0.004255040036967783,251,251,0,5,40,raw,2018
feature,versus_core,nn3_all_raw_fit252_val126,nn3_core_raw_fit252_val126,rank_ic,60,1.0,-0.0006104392032961131,0.002634755838652829,-0.23168720013473254,0.8167809737225534,-0.005774465755112284,0.004553587348520057,251,251,0,21,40,raw,2018
feature,versus_core,nn3_all_raw_fit252_val126,nn3_core_raw_fit252_val126,rank_ic,60,1.0,-0.0006104392032961131,0.002937769634741628,-0.20779001732373756,0.8353929275200771,-0.006368361882265094,0.005147483475672867,251,251,0,63,40,raw,2018
